# (iteration number), T (elapsed seconds), Ltr (training 1-step loss), Lge3 (test/generalization rollout loss for 3-mass strings), Lge10 (test/generalization rollout loss for 10-mass strings)
# 00019, T 21.9, Ltr 6.9066, Lge3 1.2580, Lge10 13.7952
# 00038, T 41.5, Ltr 4.6951, Lge3 2.0416, Lge10 13.2268
# 00060, T 61.5, Ltr 0.5755, Lge3 2.3050, Lge10 16.5007
# 00082, T 81.7, Ltr 3.9365, Lge3 2.3370, Lge10 16.0843
# 00104, T 101.9, Ltr 4.1647, Lge3 2.3421, Lge10 12.3008
# 00126, T 122.0, Ltr 3.8260, Lge3 1.7015, Lge10 6.2403
# 00148, T 142.1, Ltr 3.8488, Lge3 1.4488, Lge10 9.1469
# 00170, T 162.1, Ltr 3.1012, Lge3 1.5434, Lge10 5.8561
# 00192, T 182.4, Ltr 1.5673, Lge3 1.4591, Lge10 9.9511
# 00214, T 202.7, Ltr 2.8613, Lge3 1.7886, Lge10 8.6644
# 00236, T 222.9, Ltr 0.5419, Lge3 1.1395, Lge10 17.6669
# 00258, T 243.0, Ltr 3.3168, Lge3 1.1372, Lge10 7.3157
# 00280, T 263.3, Ltr 2.6082, Lge3 1.5573, Lge10 10.0292
# 00302, T 284.1, Ltr 2.7127, Lge3 1.8082, Lge10 8.2643
# 00324, T 304.3, Ltr 2.0746, Lge3 1.5913, Lge10 5.7716
# 00346, T 324.7, Ltr 1.5268, Lge3 1.4217, Lge10 8.2872
# 00368, T 345.2, Ltr 2.8243, Lge3 1.6315, Lge10 13.1071
# 00390, T 365.4, Ltr 0.0901, Lge3 1.7739, Lge10 7.2922
# 00412, T 385.6, Ltr 1.3447, Lge3 1.4373, Lge10 6.0181
# 00433, T 406.3, Ltr 2.0478, Lge3 1.0982, Lge10 4.6899
# 00455, T 426.5, Ltr 2.1900, Lge3 1.7838, Lge10 19.2097
# 00474, T 447.3, Ltr 1.8409, Lge3 1.6748, Lge10 8.9100
# 00495, T 468.0, Ltr 1.8058, Lge3 1.2745, Lge10 9.8504
# 00517, T 488.6, Ltr 2.4398, Lge3 1.0485, Lge10 15.6114
# 00538, T 509.8, Ltr 1.2406, Lge3 1.0815, Lge10 6.1710
# 00554, T 529.6, Ltr 1.5450, Lge3 1.1685, Lge10 8.6703
# 00570, T 549.6, Ltr 1.3330, Lge3 1.0180, Lge10 13.6825
# 00592, T 570.0, Ltr 0.0995, Lge3 1.4526, Lge10 10.5426
# 00612, T 590.2, Ltr 1.9169, Lge3 0.9908, Lge10 9.0742
# 00634, T 610.7, Ltr 1.9489, Lge3 0.9628, Lge10 6.2312
# 00656, T 631.2, Ltr 1.3774, Lge3 1.0986, Lge10 8.4915
# 00676, T 651.6, Ltr 1.4382, Lge3 1.1978, Lge10 15.7890
# 00698, T 672.3, Ltr 2.3023, Lge3 1.0532, Lge10 6.7737
# 00720, T 693.0, Ltr 1.3648, Lge3 1.0426, Lge10 17.1077
# 00742, T 713.6, Ltr 1.9110, Lge3 0.9591, Lge10 8.2068
# 00764, T 734.2, Ltr 0.0521, Lge3 0.9512, Lge10 9.7021
# 00785, T 754.8, Ltr 2.0429, Lge3 1.0511, Lge10 15.4404
# 00806, T 774.9, Ltr 1.9697, Lge3 1.0199, Lge10 5.9867
# 00827, T 795.1, Ltr 0.1516, Lge3 0.9356, Lge10 9.2991
# 00849, T 815.2, Ltr 0.0513, Lge3 0.9801, Lge10 15.4458
# 00870, T 835.8, Ltr 1.4422, Lge3 0.9747, Lge10 8.3431
# 00892, T 856.0, Ltr 1.6104, Lge3 0.9662, Lge10 4.8300
# 00914, T 876.1, Ltr 1.4945, Lge3 0.9622, Lge10 6.9425
# 00936, T 896.5, Ltr 1.6795, Lge3 0.9746, Lge10 7.3379
# 00958, T 917.2, Ltr 0.9931, Lge3 0.9883, Lge10 6.1849
# 00980, T 937.9, Ltr 1.2396, Lge3 0.9603, Lge10 8.9339
# 01002, T 958.0, Ltr 0.2651, Lge3 1.0371, Lge10 20.5203
# 01024, T 978.2, Ltr 0.0651, Lge3 1.0014, Lge10 12.5208
# 01046, T 998.6, Ltr 1.5690, Lge3 0.9594, Lge10 5.7329
# 01068, T 1018.8, Ltr 1.0229, Lge3 0.9264, Lge10 8.1203
# 01090, T 1039.1, Ltr 1.8016, Lge3 0.9794, Lge10 8.2420
# 01112, T 1059.2, Ltr 1.1324, Lge3 0.9852, Lge10 11.6549
# 01134, T 1079.8, Ltr 1.1822, Lge3 0.9257, Lge10 9.7224
# 01156, T 1099.9, Ltr 1.1758, Lge3 0.9904, Lge10 7.3093
# 01178, T 1120.2, Ltr 1.2592, Lge3 0.9569, Lge10 8.1536
# 01200, T 1140.9, Ltr 1.2474, Lge3 0.9123, Lge10 23.9302
# 01222, T 1161.1, Ltr 0.0436, Lge3 0.9698, Lge10 15.3243
# 01244, T 1181.4, Ltr 1.6352, Lge3 0.9004, Lge10 5.8209
# 01266, T 1202.3, Ltr 1.7174, Lge3 0.9179, Lge10 9.0514
# 01287, T 1221.9, Ltr 1.4167, Lge3 0.9270, Lge10 7.4716
# 01309, T 1242.0, Ltr 1.2244, Lge3 0.9121, Lge10 13.7164
# 01331, T 1262.0, Ltr 1.1493, Lge3 0.9173, Lge10 9.8105
